station_name_ja,station_name_ko,wikidata_id,match_status,source
一の鳥居,이치노토리이역,Q5986263,unique_korean_label,Wikidata CC0
一貴山,이키산역,Q11353194,unique_korean_label,Wikidata CC0
一宮,이치노미야역,Q11352616,unique_korean_label,Wikidata CC0
一橋学園,히토쓰바시가쿠엔역,Q5872402,unique_korean_label,Wikidata CC0
一戸,이치노헤 역,Q5986230,unique_korean_label,Wikidata CC0
一志,이치시역,Q4559540,unique_korean_label,Wikidata CC0
一社,잇샤역,Q863231,unique_korean_label,Wikidata CC0
一勝地,잇쇼치역,Q6088261,unique_korean_label,Wikidata CC0
一乗寺,이치조지역,Q5986149,unique_korean_label,Wikidata CC0
一乗谷,이치조다니역,Q3611096,unique_korean_label,Wikidata CC0
一身田,이신덴역,Q5358133,unique_korean_label,Wikidata CC0
一日市場,히토이치바역,Q11352732,unique_korean_label,Wikidata CC0
一之江,이치노에역,Q1044276,unique_korean_label,Wikidata CC0
一分,이치부역,Q5986106,unique_korean_label,Wikidata CC0
一本松,잇폰마쓰역,Q406338,unique_korean_label,Wikidata CC0
逸見,헤미역,Q5711388,unique_korean_label,Wikidata CC0
稲梓,이나즈사역,Q6013908,unique_korean_label,Wikidata CC0
稲永,이나에이역,Q11596695,unique_korean_label,Wikidata CC0
稲荷,이나리역,Q510674,unique_korean_label,Wikidata CC0
稲荷口,이나리구치역,Q8190406,unique_korean_label,Wikidata CC0
稲荷山,이나리야마역,Q981519,unique_korean_label,Wikidata CC0
稲荷山公園,이나리야마코엔역,Q6013618,unique_korean_label,Wikidata CC0
稲原,이나하라역,Q2898378,unique_korean_label,Wikidata CC0
稲戸井,이나토이역,Q11596625,unique_korean_label,Wikidata CC0
稲子,이나코역,Q5355742,unique_korean_label,Wikidata CC0
稲枝,이나에역,Q1042954,unique_korean_label,Wikidata CC0
稲城,이나기역,Q4200479,unique_korean_label,Wikidata CC0
稲城長沼,이나기나가누마역,Q5366278,unique_korean_label,Wikidata CC0
稲積公園,이나즈미코엔역,Q1045473,unique_korean_label,Wikidata CC0
稲村ヶ崎,이나무라가사키역,Q858991,unique_korean_label,Wikidata CC0
稲沢,이나자와역,Q871766,unique_korean_label,Wikidata CC0
稲田堤,이나다즈쓰미역,Q5368291,unique_korean_label,Wikidata CC0
稲尾,이나오역,Q11596577,unique_korean_label,Wikidata CC0
稲穂,이나호역,Q1044946,unique_korean_label,Wikidata CC0
稲毛,이나게역,Q909403,unique_korean_label,Wikidata CC0
稲毛海岸,이나게카이간역,Q2583249,unique_korean_label,Wikidata CC0
稲野,이나노역,Q304717,unique_korean_label,Wikidata CC0
茨木,이바라키역,Q1072931,unique_korean_label,Wikidata CC0
茨木市,이바라키시역,Q3969806,unique_korean_label,Wikidata CC0
茨目,이바라메역,Q4347750,unique_korean_label,Wikidata CC0
印場,인바역,Q8192040,unique_korean_label,Wikidata CC0
印西牧の原,인자이마키노하라역,Q5366605,unique_korean_label,Wikidata CC0
印南,이나미역,Q2898346,unique_korean_label,Wikidata CC0
印旛日本医大,인바니혼이다이역,Q859077,unique_korean_label,Wikidata CC0
因幡社,이나바야시로역,Q3611200,unique_korean_label,Wikidata CC0
引治,히키지역,Q10980626,unique_korean_label,Wikidata CC0
引田,히케타역,Q5760558,unique_korean_label,Wikidata CC0
院庄,인노쇼역,Q3661623,unique_korean_label,Wikidata CC0
院内,인나이역,Q11658111,unique_korean_label,Wikidata CC0
宇賀本郷,우카혼고역,Q7878257,unique_korean_label,Wikidata CC0
宇久井,우쿠이역,Q2584990,unique_korean_label,Wikidata CC0
宇佐,우사역,Q5360282,unique_korean_label,Wikidata CC0
宇佐美,우사미역,Q7901707,unique_korean_label,Wikidata CC0
宇治,우지역,Q2218758,unique_korean_label,Wikidata CC0
宇治山田,우지야마다역,Q7878210,unique_korean_label,Wikidata CC0
宇宿,우스키역,Q869464,unique_korean_label,Wikidata CC0
宇多津,우타즈역,Q873190,unique_korean_label,Wikidata CC0
宇田郷,우타고역,Q7902300,unique_korean_label,Wikidata CC0
宇都宮,우쓰노미야역,Q801549,unique_korean_label,Wikidata CC0
宇土,우토역,Q874134,unique_korean_label,Wikidata CC0
宇島,우노시마역,Q5360061,unique_korean_label,Wikidata CC0
宇頭,우토역,Q7903518,unique_korean_label,Wikidata CC0
宇奈月温泉,우나즈키온센역,Q7882349,unique_korean_label,Wikidata CC0
宇美,우미역,Q8220392,unique_korean_label,Wikidata CC0
宇部,우베역,Q5357988,unique_korean_label,Wikidata CC0
宇部新川,우베신카와역,Q7876457,unique_korean_label,Wikidata CC0
宇部岬,우베미사키역,Q7876464,unique_korean_label,Wikidata CC0
宇野,우노역,Q7897221,unique_korean_label,Wikidata CC0
宇野気,우노케역,Q11449891,unique_korean_label,Wikidata CC0
宇野辺,우노베역,Q3971218,unique_korean_label,Wikidata CC0
宇和島,우와지마역,Q1057654,unique_korean_label,Wikidata CC0
烏丸,가라스마역,Q3969852,unique_korean_label,Wikidata CC0
烏丸御池,가라스마오이케역,Q2580142,unique_korean_label,Wikidata CC0
烏森,가스모리역,Q261996,unique_korean_label,Wikidata CC0
羽ノ浦,하노우라역,Q5649353,unique_korean_label,Wikidata CC0
羽衣,하고로모역,Q11610370,unique_korean_label,Wikidata CC0
羽貫,하누키역,Q11610375,unique_korean_label,Wikidata CC0
羽間,하자마역,Q11610396,unique_korean_label,Wikidata CC0
羽犬塚,하이누즈카역,Q5359747,unique_korean_label,Wikidata CC0
羽後岩谷,우고이와야역,Q3701533,unique_korean_label,Wikidata CC0
羽後亀田,우고카메다역,Q7877842,unique_korean_label,Wikidata CC0
羽後牛島,우고우시지마역,Q3701407,unique_korean_label,Wikidata CC0
羽後境,우고사카이역,Q7877844,unique_korean_label,Wikidata CC0
羽後四ツ屋,우고요쓰야역,Q7877845,unique_korean_label,Wikidata CC0
羽後長野,우고나가노역,Q8192219,unique_korean_label,Wikidata CC0
羽後飯塚,우고이즈카역,Q7877840,unique_korean_label,Wikidata CC0
羽後本荘,우고혼조역,Q7877841,unique_korean_label,Wikidata CC0
羽黒,하구로역,Q5638843,unique_korean_label,Wikidata CC0
羽黒下,하구로시타역,Q5638848,unique_korean_label,Wikidata CC0
羽根尾,하네오역,Q11610220,unique_korean_label,Wikidata CC0
羽咋,하쿠이역,Q5640629,unique_korean_label,Wikidata CC0
羽床,하유카역,Q11610143,unique_korean_label,Wikidata CC0
羽場,하바역,Q991450,unique_korean_label,Wikidata CC0
羽生,하뉴역,Q843716,unique_korean_label,Wikidata CC0
羽生田,하뉴다역,Q5651465,unique_korean_label,Wikidata CC0
羽前金沢,우젠카네자와역,Q7904809,unique_korean_label,Wikidata CC0
羽前高松,우젠타카마쓰역,Q7904869,unique_korean_label,Wikidata CC0
羽前山辺,우젠야마베역,Q7904889,unique_korean_label,Wikidata CC0
羽前小松,우젠코마쓰역,Q7904818,unique_korean_label,Wikidata CC0
羽前松岡,우젠마쓰오카역,Q7904826,unique_korean_label,Wikidata CC0
羽前沼沢,우젠누마자와역,Q7904862,unique_korean_label,Wikidata CC0
羽前水沢,우젠미즈사와역,Q7904833,unique_korean_label,Wikidata CC0
羽前千歳,우젠치토세역,Q7904801,unique_korean_label,Wikidata CC0
羽前前波,우젠젠나미역,Q11610051,unique_korean_label,Wikidata CC0
羽前大山,우젠오야마역,Q7904901,unique_korean_label,Wikidata CC0
羽前中山,우젠나카야마역,Q7904848,unique_korean_label,Wikidata CC0
羽前長崎,우젠나가사키역,Q7904841,unique_korean_label,Wikidata CC0
羽前豊里,우젠토요사토역,Q7904875,unique_korean_label,Wikidata CC0
羽倉崎,하구라자키역,Q5638841,unique_korean_label,Wikidata CC0
羽村,하무라역,Q5646478,unique_korean_label,Wikidata CC0
羽沢横浜国大,하자와요코하마코쿠다이역,Q48755701,unique_korean_label,Wikidata CC0
羽鳥,하토리역,Q5363166,unique_korean_label,Wikidata CC0
羽田空港第1・第2ターミナル,하네다 공항 국내선 터미널역,Q906745,unique_korean_label,Wikidata CC0
羽田空港第3ターミナル,하네다 공항 제3터미널역,Q11284112,unique_korean_label,Wikidata CC0
羽島市役所前,하시마시야쿠쇼마에역,Q5679033,unique_korean_label,Wikidata CC0
羽立,하다치역,Q5637554,unique_korean_label,Wikidata CC0
雨晴,아마하라시역,Q4739145,unique_korean_label,Wikidata CC0
卯之町,우노마치역,Q899595,unique_korean_label,Wikidata CC0
鵜の木,우노키역,Q7897240,unique_korean_label,Wikidata CC0
鵜原,우바라역,Q553006,unique_korean_label,Wikidata CC0
鵜飼,우카이역,Q7878258,unique_korean_label,Wikidata CC0
鵜住居,우노스마이역,Q7897271,unique_korean_label,Wikidata CC0
鵜沼,우누마역,Q5358768,unique_korean_label,Wikidata CC0
鵜沼宿,우누마주쿠역,Q7897780,unique_korean_label,Wikidata CC0
鵜杉,우스기역,Q2026791,unique_korean_label,Wikidata CC0
鵜殿,우도노역,Q5357501,unique_korean_label,Wikidata CC0
鵜方,우가타역,Q1447324,unique_korean_label,Wikidata CC0
臼杵,우스키역,Q5358999,unique_korean_label,Wikidata CC0
臼田,우스다역,Q7902246,unique_korean_label,Wikidata CC0
姥堂,우바도역,Q7876380,unique_korean_label,Wikidata CC0
浦安,우라야스역,Q900577,unique_korean_label,Wikidata CC0
浦臼,우라우스역,Q7899801,unique_korean_label,Wikidata CC0
浦賀,우라가역,Q268790,unique_korean_label,Wikidata CC0
浦佐,우라사역,Q1138368,unique_korean_label,Wikidata CC0
浦山,우라야마역,Q7899809,unique_korean_label,Wikidata CC0
浦山口,우라야마구치역,Q3701527,unique_korean_label,Wikidata CC0
浦宿,우라슈쿠역,Q7899793,unique_korean_label,Wikidata CC0
浦上,우라카미역,Q5356132,unique_korean_label,Wikidata CC0
浦川,우라카와역,Q775264,unique_korean_label,Wikidata CC0
浦添前田,우라소에마에다역,Q11397778,unique_korean_label,Wikidata CC0
浦田,우라타역,Q7899797,unique_korean_label,Wikidata CC0
浦幌,우라호로역,Q899243,unique_korean_label,Wikidata CC0
浦和,우라와역,Q652141,unique_korean_label,Wikidata CC0
浦和美園,우라와미소노역,Q1042376,unique_korean_label,Wikidata CC0
瓜連,우리즈라역,Q7900656,unique_korean_label,Wikidata CC0
運河,운가역,Q7884435,unique_korean_label,Wikidata CC0
運動公園,운도코엔역,Q11640412,unique_korean_label,Wikidata CC0
雲井,운정역,Q59871,unique_korean_label,Wikidata CC0
雲雀丘花屋敷,히바리가오카하나야시키역,Q3969783,unique_korean_label,Wikidata CC0
荏原中延,에바라나카노부역,Q5331497,unique_korean_label,Wikidata CC0
荏原町,에바라마치역,Q5331501,unique_korean_label,Wikidata CC0
影森,가게모리역,Q3701498,unique_korean_label,Wikidata CC0
影野,가게노역,Q6346468,unique_korean_label,Wikidata CC0
曳舟,히키후네역,Q842038,unique_korean_label,Wikidata CC0
栄,사카에역,Q7402746,unique_korean_label,Wikidata CC0
栄生,사코역,Q7403246,unique_korean_label,Wikidata CC0
永覚,에카쿠역,Q5350274,unique_korean_label,Wikidata CC0
永原,나가하라역,Q5363118,unique_korean_label,Wikidata CC0
永山,나가야마역,Q872885,unique_korean_label,Wikidata CC0
永田,나가타역,Q564453,unique_korean_label,Wikidata CC0
永田町,나가타초역,Q1142211,unique_korean_label,Wikidata CC0
永尾,나가오역,Q6958485,unique_korean_label,Wikidata CC0
永福町,에이후쿠초역,Q4389461,unique_korean_label,Wikidata CC0
永和,에이와역,Q5350076,unique_korean_label,Wikidata CC0
頴娃,에이역,Q5348694,unique_korean_label,Wikidata CC0
頴娃大川,에이오카와역,Q5348688,unique_korean_label,Wikidata CC0
英賀保,아가호역,Q857465,unique_korean_label,Wikidata CC0
益子,마시코역,Q6783153,unique_korean_label,Wikidata CC0
益生,마스오역,Q6785714,unique_korean_label,Wikidata CC0
駅家,에키야역,Q5350450,unique_korean_label,Wikidata CC0
越ケ浜,고시가하마역,Q6433118,unique_korean_label,Wikidata CC0
越河,고스고역,Q898860,unique_korean_label,Wikidata CC0
越戸,고시도역,Q6433112,unique_korean_label,Wikidata CC0
越後下関,에치고시모세키역,Q5332420,unique_korean_label,Wikidata CC0
越後寒川,에치고칸가와역,Q5332416,unique_korean_label,Wikidata CC0
越後岩沢,에치고이와사와역,Q5332410,unique_korean_label,Wikidata CC0
越後岩塚,에치고이와쓰카역,Q5332412,unique_korean_label,Wikidata CC0
越後金丸,에치고카나마루역,Q5332413,unique_korean_label,Wikidata CC0
越後広瀬,에치고히로세역,Q5332409,unique_korean_label,Wikidata CC0
越後広田,에치고히로타역,Q4702824,unique_korean_label,Wikidata CC0
越後鹿渡,에치고시카와타리역,Q5332421,unique_korean_label,Wikidata CC0
越後須原,에치고스하라역,Q5332423,unique_korean_label,Wikidata CC0
越後水沢,에치고미즈사와역,Q5332418,unique_korean_label,Wikidata CC0
越後石山,에치고이시야마역,Q11636520,unique_korean_label,Wikidata CC0
越後赤塚,에치고아카쓰카역,Q5332407,unique_korean_label,Wikidata CC0
越後川口,에치고카와구치역,Q3698863,unique_korean_label,Wikidata CC0
越後曽根,에치고소네역,Q5332422,unique_korean_label,Wikidata CC0
越後早川,에치고하야카와역,Q5332408,unique_korean_label,Wikidata CC0
越後大島,에치고오시마역,Q5332428,unique_korean_label,Wikidata CC0
越後滝谷,에치고타키야역,Q3698858,unique_korean_label,Wikidata CC0
越後中里,에치고나카자토역,Q3560256,unique_korean_label,Wikidata CC0
越後田沢,에치고타자와역,Q5332425,unique_korean_label,Wikidata CC0
越後田中,에치고타나카역,Q5332424,unique_korean_label,Wikidata CC0
越後湯沢,에치고유자와역,Q1188630,unique_korean_label,Wikidata CC0
越後片貝,에치고카타카이역,Q5332417,unique_korean_label,Wikidata CC0
越後堀之内,에치고호리노우치역,Q3660584,unique_korean_label,Wikidata CC0
越水,고시미즈역,Q6433130,unique_korean_label,Wikidata CC0
越生,오고세역,Q845041,unique_korean_label,Wikidata CC0
越前たけふ,에치젠타케후역,Q6962163,unique_korean_label,Wikidata CC0
越前下山,에치젠시모야마역,Q3701403,unique_korean_label,Wikidata CC0
越前花堂,에치젠하난도역,Q898457,unique_korean_label,Wikidata CC0
越前高田,에치젠타카다역,Q5332622,unique_korean_label,Wikidata CC0
越前大宮,에치젠오미야역,Q5332628,unique_korean_label,Wikidata CC0
越前大野,에치젠오노역,Q2815910,unique_korean_label,Wikidata CC0
越前田野,에치젠타노역,Q5332625,unique_korean_label,Wikidata CC0
越前東郷,에치젠토고역,Q3701451,unique_korean_label,Wikidata CC0
越前富田,에치젠토미다역,Q5332626,unique_korean_label,Wikidata CC0
越前薬師,에치젠야쿠시역,Q5332627,unique_korean_label,Wikidata CC0
越谷,고시가야역,Q842666,unique_korean_label,Wikidata CC0
越谷レイクタウン,고시가야 레이크타운역,Q6433119,unique_korean_label,Wikidata CC0
越中宮崎,엣추미야자키역,Q3701462,unique_korean_label,Wikidata CC0
越中国分,엣추코쿠부역,Q11636382,unique_korean_label,Wikidata CC0
越中山田,엣추야마다역,Q5402528,unique_korean_label,Wikidata CC0
越中大門,엣추다이몬역,Q5359830,unique_korean_label,Wikidata CC0
越中中川,엣추나카가와역,Q5402525,unique_korean_label,Wikidata CC0
越中島,엣추지마역,Q844276,unique_korean_label,Wikidata CC0
越中八尾,엣추야쓰오역,Q5402530,unique_korean_label,Wikidata CC0
越部,고시베역,Q6433110,unique_korean_label,Wikidata CC0
榎井,에나이역,Q11541774,unique_korean_label,Wikidata CC0
榎原,요와라역,Q8059410,unique_korean_label,Wikidata CC0
榎戸,에노키도역,Q5379373,unique_korean_label,Wikidata CC0
円行寺口,엔교지구치역,Q5378763,unique_korean_label,Wikidata CC0
円座,엔자역,Q11394779,unique_korean_label,Wikidata CC0
円山公園,마루야마코엔역,Q6778049,unique_korean_label,Wikidata CC0
円町,엔마치역,Q1038346,unique_korean_label,Wikidata CC0
園田,소노다역,Q3971022,unique_korean_label,Wikidata CC0
園部,소노베역,Q1044120,unique_korean_label,Wikidata CC0
延岡,노베오카역,Q5357994,unique_korean_label,Wikidata CC0
延方,노부카타역,Q11486582,unique_korean_label,Wikidata CC0
燕,쓰바메역,Q7849892,unique_korean_label,Wikidata CC0
燕三条,쓰바메산조역,Q1131871,unique_korean_label,Wikidata CC0
猿橋,사루하시역,Q7424710,unique_korean_label,Wikidata CC0
猿田,사루다역,Q5364199,unique_korean_label,Wikidata CC0
猿投,사나게역,Q7415465,unique_korean_label,Wikidata CC0
猿和田,사루와다역,Q7424750,unique_korean_label,Wikidata CC0
遠賀川,온가가와역,Q5359382,unique_korean_label,Wikidata CC0
遠軽,엔가루역,Q5377447,unique_korean_label,Wikidata CC0
遠浅,도아사역,Q7811407,unique_korean_label,Wikidata CC0
遠野,도노역,Q3890045,unique_korean_label,Wikidata CC0
遠矢,도야역,Q7862744,unique_korean_label,Wikidata CC0
塩屋,시오야역,Q1042483,unique_korean_label,Wikidata CC0
塩釜,시오가마역,Q899153,unique_korean_label,Wikidata CC0
塩釜口,시오가마구치역,Q903443,unique_korean_label,Wikidata CC0
塩崎,시오자키역,Q7497906,unique_korean_label,Wikidata CC0
